repo,type,mech,alert,break,consoleLog,continue,count,empty,has_error_arguments,lines,noUsageOfErrorArg,reassigningError,rereturn,rethrow,returnErrorObject,returnLiteral,returnNull,returnUndefined,stmts,throwErrorObject,throwLiteral,throwNull,throwUndefined,others
echarts.csv,client,try-catch,0.0,0.0,2.0,0.0,145,67.0,145.0,193,15.0,6.0,0.0,28.0,0.0,3.0,0.0,0.0,108,16.0,0.0,0.0,0.0,65
electron.csv,server,callback,0.0,0.0,4.0,0.0,313,0.0,313.0,1823,34.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,716,0.0,0.0,0.0,0.0,312
electron.csv,server,event,0.0,0.0,0.0,0.0,42,0.0,22.0,79,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67,1.0,0.0,0.0,0.0,40
electron.csv,server,promise,0.0,0.0,5.0,0.0,17,0.0,16.0,55,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,13
electron.csv,server,try-catch,0.0,0.0,1.0,0.0,97,21.0,97.0,113,23.0,2.0,0.0,6.0,0.0,2.0,1.0,0.0,99,0.0,0.0,0.0,0.0,72
engine.csv,client,callback,0.0,0.0,0.0,0.0,71,0.0,71.0,649,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,186,0.0,0.0,0.0,0.0,71
engine.csv,client,event,0.0,0.0,0.0,0.0,6,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
engine.csv,client,try-catch,0.0,0.0,0.0,0.0,10,2.0,10.0,26,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,0.0,0.0,0.0,0.0,6
eslint-plugin-react.csv,client,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,3
eslint-plugin-react.csv,client,try-catch,0.0,0.0,0.0,0.0,4,0.0,4.0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
eslint.csv,server,callback,0.0,0.0,0.0,0.0,40,0.0,40.0,232,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,86,0.0,0.0,0.0,0.0,40
eslint.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
eslint.csv,server,try-catch,0.0,0.0,0.0,1.0,178,38.0,178.0,442,46.0,6.0,0.0,57.0,0.0,16.0,1.0,0.0,234,1.0,0.0,0.0,0.0,121
express.csv,server,callback,0.0,0.0,0.0,1.0,146,0.0,146.0,789,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,409,2.0,0.0,0.0,0.0,144
express.csv,server,try-catch,0.0,0.0,0.0,0.0,17,0.0,17.0,23,4.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,20,0.0,0.0,0.0,0.0,13
expressjs.com.csv,server,callback,0.0,1.0,0.0,0.0,23,0.0,23.0,160,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55,0.0,0.0,0.0,0.0,23
fetch.csv,client,callback,0.0,1.0,0.0,0.0,13,0.0,13.0,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,13
fetch.csv,client,promise,0.0,0.0,0.0,0.0,8,0.0,8.0,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,8
fetch.csv,client,try-catch,0.0,0.0,0.0,0.0,3,0.0,3.0,3,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0
fingerprintjs2.csv,client,callback,0.0,0.0,0.0,0.0,12,0.0,12.0,62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,12
fingerprintjs2.csv,client,event,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0
fingerprintjs2.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
fingerprintjs2.csv,client,try-catch,0.0,0.0,0.0,0.0,54,10.0,54.0,64,22.0,14.0,0.0,0.0,0.0,8.0,5.0,0.0,54,0.0,0.0,0.0,0.0,19
flowchart.js.csv,server,callback,0.0,0.0,1.0,0.0,1,0.0,1.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
forever.csv,server,callback,0.0,0.0,0.0,0.0,44,0.0,44.0,254,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,44
forever.csv,server,event,0.0,0.0,0.0,0.0,9,0.0,5.0,23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,9
forever.csv,server,try-catch,0.0,0.0,0.0,0.0,5,4.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
framework.csv,client,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
framework.csv,client,promise,0.0,0.0,0.0,0.0,6,0.0,4.0,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
fullPage.js.csv,client,callback,0.0,5.0,0.0,0.0,57,0.0,57.0,939,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,252,0.0,0.0,0.0,0.0,56
fullPage.js.csv,client,try-catch,0.0,0.0,0.0,0.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
grunt.csv,server,callback,0.0,0.0,1.0,0.0,13,0.0,13.0,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,13
grunt.csv,server,try-catch,0.0,0.0,2.0,0.0,21,0.0,21.0,39,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,37,2.0,0.0,0.0,0.0,17
gulp.csv,server,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,3
gulp.csv,server,try-catch,0.0,0.0,0.0,0.0,4,0.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,4
handlebars.js.csv,server,callback,0.0,0.0,0.0,0.0,47,0.0,47.0,376,4.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,130,10.0,0.0,0.0,0.0,47
handlebars.js.csv,server,try-catch,0.0,0.0,0.0,0.0,24,1.0,24.0,57,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,20
hapi.csv,server,callback,0.0,0.0,0.0,0.0,30,0.0,30.0,147,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,63,1.0,0.0,0.0,0.0,29
hapi.csv,server,event,0.0,0.0,0.0,0.0,6,0.0,5.0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5
hapi.csv,server,try-catch,0.0,0.0,0.0,0.0,15,1.0,15.0,32,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,26,0.0,0.0,0.0,0.0,11
hexo.csv,server,callback,0.0,0.0,0.0,0.0,59,0.0,59.0,175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,59
hexo.csv,server,event,0.0,0.0,0.0,0.0,2,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
hexo.csv,server,promise,0.0,0.0,0.0,0.0,14,0.0,12.0,54,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,13
hexo.csv,server,try-catch,0.0,0.0,0.0,0.0,78,0.0,78.0,81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,0.0,0.0,0.0,0.0,78
highcharts-ng.csv,client,try-catch,0.0,0.0,0.0,0.0,6,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
history.js.csv,client,callback,0.0,52.0,0.0,34.0,1719,0.0,1719.0,23494,157.0,178.0,0.0,2.0,0.0,61.0,4.0,0.0,3849,75.0,0.0,0.0,0.0,1668
history.js.csv,client,event,0.0,0.0,0.0,0.0,1,0.0,0.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1
history.js.csv,client,try-catch,0.0,2.0,0.0,0.0,757,339.0,757.0,991,272.0,52.0,0.0,95.0,0.0,18.0,2.0,0.0,490,0.0,0.0,0.0,0.0,349
homebridge.csv,server,try-catch,0.0,0.0,0.0,2.0,6,0.0,6.0,20,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18,1.0,0.0,0.0,0.0,4
hospitalrun-frontend.csv,client,callback,0.0,221.0,38.0,39.0,13059,0.0,13059.0,180445,487.0,798.0,0.0,154.0,3.0,147.0,68.0,0.0,27230,355.0,7.0,0.0,0.0,12891
hospitalrun-frontend.csv,client,event,0.0,0.0,1.0,0.0,10,0.0,4.0,18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,9
hospitalrun-frontend.csv,client,promise,0.0,0.0,9.0,0.0,174,0.0,91.0,412,61.0,3.0,0.0,38.0,0.0,8.0,0.0,0.0,203,0.0,0.0,0.0,0.0,138
hospitalrun-frontend.csv,client,try-catch,0.0,0.0,3.0,2.0,1211,254.0,1211.0,1587,340.0,3.0,0.0,33.0,0.0,41.0,0.0,0.0,1101,11.0,0.0,0.0,0.0,903
howler.js.csv,client,callback,0.0,0.0,0.0,0.0,2,0.0,2.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,2
howler.js.csv,client,promise,0.0,0.0,0.0,0.0,2,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2
howler.js.csv,client,try-catch,0.0,0.0,0.0,0.0,30,8.0,30.0,22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,22
http-server.csv,server,callback,0.0,0.0,0.0,0.0,11,0.0,11.0,17,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,11
http-server.csv,server,try-catch,0.0,0.0,0.0,0.0,1,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
iD.csv,server,callback,0.0,1.0,4.0,2.0,136,0.0,136.0,1317,26.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,361,0.0,0.0,0.0,0.0,136
iD.csv,server,event,0.0,0.0,0.0,0.0,9,0.0,0.0,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,9
iD.csv,server,promise,0.0,0.0,0.0,0.0,5,0.0,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,5
iD.csv,server,try-catch,0.0,0.0,0.0,0.0,42,13.0,42.0,69,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,29
immutable-js.csv,server,callback,0.0,0.0,0.0,0.0,7,0.0,7.0,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,1.0,0.0,0.0,0.0,7
immutable-js.csv,server,promise,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0
immutable-js.csv,server,try-catch,0.0,0.0,0.0,0.0,13,3.0,13.0,24,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12,0.0,0.0,0.0,0.0,9
impress.js.csv,client,callback,0.0,0.0,0.0,0.0,12,0.0,12.0,224,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,78,0.0,0.0,0.0,0.0,12
impress.js.csv,client,try-catch,0.0,0.0,0.0,0.0,14,0.0,14.0,50,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,14
intro.js.csv,client,callback,0.0,1.0,0.0,0.0,33,0.0,33.0,356,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,131,0.0,0.0,0.0,0.0,32
intro.js.csv,client,try-catch,0.0,0.0,0.0,0.0,52,28.0,52.0,54,20.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,24,0.0,0.0,0.0,0.0,19
jQuery-File-Upload.csv,client,callback,0.0,2.0,0.0,0.0,77,0.0,77.0,688,26.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,214,0.0,0.0,0.0,0.0,77
jQuery-File-Upload.csv,client,try-catch,0.0,0.0,0.0,0.0,18,13.0,18.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5
javascript-state-machine.csv,server,callback,0.0,0.0,0.0,0.0,10,0.0,10.0,359,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,9
javascripting.csv,server,callback,0.0,0.0,0.0,0.0,4,0.0,4.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,4
johnny-five.csv,server,callback,0.0,0.0,3.0,0.0,16,0.0,16.0,247,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,15
johnny-five.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
johnny-five.csv,server,try-catch,0.0,0.0,0.0,0.0,8,0.0,8.0,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8
joi.csv,client,callback,0.0,2.0,0.0,0.0,30,0.0,30.0,264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63,0.0,0.0,0.0,0.0,29
joi.csv,client,promise,0.0,0.0,0.0,0.0,4,0.0,2.0,24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,0.0,0.0,0.0,2
joi.csv,client,try-catch,0.0,0.0,0.0,0.0,46,5.0,46.0,84,27.0,28.0,0.0,10.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,13
jquery-modal.csv,client,callback,0.0,0.0,0.0,0.0,1,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
jquery-modal.csv,client,try-catch,0.0,0.0,0.0,0.0,4,0.0,4.0,24,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
jsdoc.csv,client,callback,0.0,3.0,2.0,2.0,46,0.0,46.0,373,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,139,0.0,0.0,0.0,0.0,46
jsdoc.csv,client,try-catch,0.0,0.0,2.0,0.0,44,3.0,44.0,63,14.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,59,1.0,0.0,0.0,0.0,32
jsdoc.csv,server,callback,0.0,3.0,2.0,2.0,46,0.0,46.0,373,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,139,0.0,0.0,0.0,0.0,46
jsdoc.csv,server,try-catch,0.0,0.0,2.0,0.0,44,3.0,44.0,63,14.0,4.0,0.0,4.0,0.0,2.0,4.0,0.0,59,1.0,0.0,0.0,0.0,32
jsdom.csv,server,callback,0.0,1.0,0.0,0.0,39,0.0,39.0,479,0.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,142,0.0,0.0,0.0,0.0,38
jsdom.csv,server,event,0.0,0.0,0.0,0.0,18,0.0,15.0,49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,17
jsdom.csv,server,promise,0.0,0.0,1.0,0.0,5,0.0,5.0,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,5
jsdom.csv,server,try-catch,0.0,0.0,0.0,0.0,440,28.0,440.0,496,36.0,2.0,0.0,5.0,0.0,7.0,4.0,0.0,439,0.0,0.0,0.0,0.0,403
koa.csv,server,callback,0.0,0.0,0.0,0.0,5,0.0,5.0,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,5
koa.csv,server,event,0.0,0.0,0.0,0.0,6,0.0,6.0,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6
koa.csv,server,promise,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
koa.csv,server,try-catch,0.0,0.0,0.0,0.0,38,0.0,38.0,102,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,0.0,0.0,0.0,0.0,37
kue.csv,server,callback,0.0,0.0,3.0,0.0,72,0.0,72.0,654,8.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,194,0.0,0.0,0.0,0.0,72
kue.csv,server,event,0.0,0.0,0.0,0.0,3,0.0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2
kue.csv,server,try-catch,0.0,0.0,0.0,0.0,7,0.0,7.0,17,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,5
lazysizes.csv,client,callback,0.0,1.0,1.0,0.0,61,0.0,61.0,562,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,61
lazysizes.csv,client,try-catch,0.0,0.0,0.0,0.0,19,7.0,19.0,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12
lightbox.csv,client,try-catch,0.0,0.0,0.0,0.0,6,0.0,6.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6
list.js.csv,client,callback,0.0,0.0,0.0,0.0,21,0.0,21.0,151,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,21
list.js.csv,client,try-catch,0.0,0.0,0.0,0.0,12,0.0,12.0,28,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,9
lodash.csv,server,try-catch,0.0,0.0,0.0,0.0,3,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
loopback.csv,server,callback,0.0,2.0,8.0,0.0,977,0.0,977.0,7998,142.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,2754,0.0,0.0,0.0,0.0,974
loopback.csv,server,event,0.0,0.0,0.0,0.0,3,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
loopback.csv,server,promise,0.0,0.0,0.0,0.0,16,0.0,16.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,1.0,0.0,0.0,0.0,16
loopback.csv,server,try-catch,0.0,0.0,0.0,0.0,26,4.0,26.0,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,22
mapbox-gl-js.csv,client,callback,0.0,0.0,6.0,0.0,197,0.0,197.0,1397,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,448,1.0,0.0,0.0,0.0,196
mapbox-gl-js.csv,client,event,0.0,0.0,0.0,0.0,49,0.0,13.0,98,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0.0,0.0,0.0,0.0,46
mapbox-gl-js.csv,client,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
mapbox-gl-js.csv,client,try-catch,0.0,0.0,6.0,0.0,20,0.0,20.0,46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,20
markdown-here.csv,client,callback,0.0,0.0,5.0,0.0,46,0.0,46.0,331,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0.0,0.0,0.0,0.0,44
markdown-here.csv,client,event,0.0,0.0,3.0,0.0,6,0.0,6.0,9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,6
markdown-here.csv,client,try-catch,0.0,0.0,0.0,0.0,60,5.0,60.0,187,27.0,7.0,0.0,6.0,0.0,10.0,0.0,0.0,77,0.0,0.0,0.0,0.0,44
materialize.csv,client,callback,0.0,8.0,0.0,0.0,198,0.0,198.0,2065,30.0,4.0,0.0,0.0,0.0,12.0,2.0,0.0,720,0.0,0.0,0.0,0.0,198
materialize.csv,client,try-catch,0.0,0.0,0.0,0.0,13,2.0,13.0,11,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0
materialize.csv,server,callback,0.0,8.0,0.0,0.0,198,0.0,198.0,2065,30.0,4.0,0.0,0.0,0.0,12.0,2.0,0.0,720,0.0,0.0,0.0,0.0,198
materialize.csv,server,try-catch,0.0,0.0,0.0,0.0,13,2.0,13.0,11,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0
metalsmith.csv,server,callback,0.0,0.0,0.0,0.0,41,0.0,41.0,275,6.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,138,1.0,0.0,0.0,0.0,41
metalsmith.csv,server,try-catch,0.0,0.0,0.0,0.0,3,0.0,3.0,11,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,3
meteor.csv,client,callback,1.0,21.0,4.0,2.0,632,0.0,632.0,8407,93.0,68.0,0.0,20.0,0.0,15.0,1.0,0.0,2580,13.0,0.0,0.0,0.0,626
meteor.csv,client,event,0.0,0.0,1.0,0.0,10,0.0,8.0,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,8
meteor.csv,client,promise,0.0,0.0,0.0,0.0,15,0.0,11.0,29,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,22,0.0,0.0,0.0,0.0,14
meteor.csv,client,try-catch,0.0,0.0,6.0,4.0,540,112.0,540.0,1337,120.0,23.0,0.0,132.0,0.0,54.0,23.0,0.0,680,4.0,0.0,0.0,0.0,368
meteor.csv,server,callback,1.0,21.0,4.0,2.0,632,0.0,632.0,8407,93.0,68.0,0.0,20.0,0.0,15.0,1.0,0.0,2580,13.0,0.0,0.0,0.0,626
meteor.csv,server,event,0.0,0.0,1.0,0.0,10,0.0,8.0,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,8
meteor.csv,server,promise,0.0,0.0,0.0,0.0,15,0.0,11.0,29,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,22,0.0,0.0,0.0,0.0,14
meteor.csv,server,try-catch,0.0,0.0,6.0,4.0,540,112.0,540.0,1337,120.0,23.0,0.0,132.0,0.0,54.0,23.0,0.0,680,4.0,0.0,0.0,0.0,368
mithril.js.csv,client,callback,0.0,0.0,2.0,0.0,75,0.0,75.0,644,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,194,1.0,0.0,0.0,0.0,73
mithril.js.csv,client,event,0.0,0.0,0.0,0.0,6,0.0,6.0,99,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6
mithril.js.csv,client,promise,0.0,0.0,0.0,0.0,18,0.0,11.0,42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,14
mithril.js.csv,client,try-catch,0.0,0.0,2.0,0.0,294,15.0,294.0,391,150.0,31.0,0.0,21.0,0.0,1.0,0.0,0.0,313,7.0,0.0,0.0,0.0,242
mobx.csv,server,callback,0.0,0.0,0.0,0.0,4,0.0,4.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4
mobx.csv,server,promise,0.0,0.0,0.0,0.0,2,0.0,2.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2
mocha.csv,server,callback,0.0,0.0,5.0,0.0,152,0.0,152.0,1123,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,515,0.0,0.0,0.0,0.0,150
mocha.csv,server,event,0.0,0.0,0.0,0.0,4,0.0,4.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,4
mocha.csv,server,try-catch,0.0,0.0,0.0,0.0,45,3.0,45.0,167,8.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,111,1.0,0.0,0.0,0.0,38
mojs.csv,client,callback,0.0,0.0,0.0,0.0,11,0.0,11.0,64,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,11
mojs.csv,client,event,0.0,0.0,1.0,0.0,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0
mojs.csv,client,try-catch,0.0,0.0,0.0,0.0,40,15.0,40.0,55,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,43,0.0,0.0,0.0,0.0,22
moment-timezone.csv,server,callback,0.0,0.0,0.0,0.0,3,0.0,3.0,17,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,3
moment-timezone.csv,server,try-catch,0.0,0.0,0.0,0.0,6,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
moment.csv,server,callback,0.0,0.0,1.0,0.0,3,0.0,3.0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,3
moment.csv,server,try-catch,0.0,0.0,0.0,0.0,19,7.0,19.0,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12
mongo-express.csv,server,callback,0.0,0.0,3.0,1.0,44,0.0,44.0,832,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155,0.0,0.0,0.0,0.0,44
mongo-express.csv,server,event,0.0,0.0,0.0,0.0,1,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1
mongo-express.csv,server,promise,0.0,0.0,0.0,0.0,1,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1
mongo-express.csv,server,try-catch,0.0,0.0,0.0,0.0,24,2.0,24.0,51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47,0.0,0.0,0.0,0.0,21
