repo,type,mech,count,lines,strategy,strategy_count,strategy_total,strategy_perc
UglifyJS2.csv,server,try-catch,129,286,throwErrorObject,1.0,221.0,0.45248868778280543
UglifyJS2.csv,server,try-catch,129,286,rethrow,9.0,221.0,4.072398190045249
UglifyJS2.csv,server,try-catch,129,286,returnLiteral,8.0,221.0,3.6199095022624435
UglifyJS2.csv,server,try-catch,129,286,returnUndefined,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,returnNull,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,returnErrorObject,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,rereturn,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,continue,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,break,0.0,221.0,0.0
UglifyJS2.csv,server,try-catch,129,286,others,93.0,221.0,42.081447963800905
ajenti.csv,client,try-catch,160,150,empty,85.0,226.0,37.610619469026545
ajenti.csv,client,try-catch,160,150,noUsageOfErrorArg,57.0,226.0,25.221238938053098
ajenti.csv,client,try-catch,160,150,consoleLog,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,reassigningError,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,alert,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,throwLiteral,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,throwUndefined,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,throwNull,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,throwErrorObject,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,rethrow,5.0,226.0,2.2123893805309733
ajenti.csv,client,try-catch,160,150,returnLiteral,5.0,226.0,2.2123893805309733
ajenti.csv,client,try-catch,160,150,returnUndefined,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,returnNull,6.0,226.0,2.6548672566371683
ajenti.csv,client,try-catch,160,150,returnErrorObject,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,rereturn,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,continue,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,break,0.0,226.0,0.0
ajenti.csv,client,try-catch,160,150,others,68.0,226.0,30.088495575221238
angular-starter.csv,client,try-catch,1,1,empty,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,noUsageOfErrorArg,1.0,2.0,50.0
angular-starter.csv,client,try-catch,1,1,consoleLog,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,reassigningError,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,alert,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,throwLiteral,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,throwUndefined,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,throwNull,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,throwErrorObject,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,rethrow,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,returnLiteral,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,returnUndefined,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,returnNull,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,returnErrorObject,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,rereturn,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,continue,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,break,0.0,2.0,0.0
angular-starter.csv,client,try-catch,1,1,others,1.0,2.0,50.0
angular-translate.csv,client,try-catch,21,9,empty,16.0,30.0,53.333333333333336
angular-translate.csv,client,try-catch,21,9,noUsageOfErrorArg,5.0,30.0,16.666666666666668
angular-translate.csv,client,try-catch,21,9,consoleLog,0.0,30.0,0.0
angular-translate.csv,client,try-catch,21,9,reassigningError,0.0,30.0,0.0
angular-translate.csv,client,try-catch,21,9,alert,0.0,30.0,0.0
