repo,type,mech,count,lines,strategy,strategy_count,strategy_total,strategy_perc
Ghost.csv,server,promise,306,1010,returnLiteral,1.0,1244.0,0.08038585209003216
Ghost.csv,server,promise,306,1010,returnUndefined,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,returnNull,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,returnErrorObject,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,rereturn,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,continue,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,break,0.0,1244.0,0.0
Ghost.csv,server,promise,306,1010,others,303.0,1244.0,24.356913183279744
Ghost.csv,server,promise,306,1010,others,303.0,1244.0,24.356913183279744
Ghost.csv,server,promise,306,1010,others,303.0,1244.0,24.356913183279744
Ghost.csv,server,promise,306,1010,others,303.0,1244.0,24.356913183279744
JavaScript-Load-Image.csv,client,promise,2,3,empty,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,noUsageOfErrorArg,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,consoleLog,1.0,9.0,11.11111111111111
JavaScript-Load-Image.csv,client,promise,2,3,reassigningError,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,alert,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,throwLiteral,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,throwUndefined,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,throwNull,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,throwErrorObject,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,rethrow,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,returnLiteral,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,returnUndefined,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,returnNull,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,returnErrorObject,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,rereturn,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,continue,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,break,0.0,9.0,0.0
JavaScript-Load-Image.csv,client,promise,2,3,others,2.0,9.0,22.22222222222222
JavaScript-Load-Image.csv,client,promise,2,3,others,2.0,9.0,22.22222222222222
JavaScript-Load-Image.csv,client,promise,2,3,others,2.0,9.0,22.22222222222222
JavaScript-Load-Image.csv,client,promise,2,3,others,2.0,9.0,22.22222222222222
MagicMirror.csv,server,promise,1,1,empty,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,noUsageOfErrorArg,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,consoleLog,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,reassigningError,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,alert,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,throwLiteral,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,throwUndefined,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,throwNull,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,throwErrorObject,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,rethrow,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,returnLiteral,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,returnUndefined,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,returnNull,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,returnErrorObject,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,rereturn,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,continue,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,break,0.0,4.0,0.0
MagicMirror.csv,server,promise,1,1,others,1.0,4.0,25.0
MagicMirror.csv,server,promise,1,1,others,1.0,4.0,25.0
MagicMirror.csv,server,promise,1,1,others,1.0,4.0,25.0
MagicMirror.csv,server,promise,1,1,others,1.0,4.0,25.0
NodeBB.csv,server,promise,4,4,empty,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,noUsageOfErrorArg,1.0,17.0,5.882352941176471
NodeBB.csv,server,promise,4,4,consoleLog,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,reassigningError,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,alert,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,throwLiteral,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,throwUndefined,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,throwNull,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,throwErrorObject,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,rethrow,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,returnLiteral,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,returnUndefined,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,returnNull,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,returnErrorObject,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,rereturn,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,continue,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,break,0.0,17.0,0.0
NodeBB.csv,server,promise,4,4,others,4.0,17.0,23.529411764705884
NodeBB.csv,server,promise,4,4,others,4.0,17.0,23.529411764705884
NodeBB.csv,server,promise,4,4,others,4.0,17.0,23.529411764705884
NodeBB.csv,server,promise,4,4,others,4.0,17.0,23.529411764705884
OS.js.csv,client,promise,104,194,empty,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,noUsageOfErrorArg,15.0,428.0,3.5046728971962615
OS.js.csv,client,promise,104,194,consoleLog,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,reassigningError,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,alert,5.0,428.0,1.1682242990654206
OS.js.csv,client,promise,104,194,throwLiteral,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,throwUndefined,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,throwNull,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,throwErrorObject,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,rethrow,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,returnLiteral,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,returnUndefined,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,returnNull,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,returnErrorObject,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,rereturn,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,continue,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,break,0.0,428.0,0.0
OS.js.csv,client,promise,104,194,others,102.0,428.0,23.83177570093458
OS.js.csv,client,promise,104,194,others,102.0,428.0,23.83177570093458
OS.js.csv,client,promise,104,194,others,102.0,428.0,23.83177570093458
OS.js.csv,client,promise,104,194,others,102.0,428.0,23.83177570093458
Rocket.Chat.csv,client,promise,16,34,empty,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,noUsageOfErrorArg,2.0,67.0,2.985074626865672
Rocket.Chat.csv,client,promise,16,34,consoleLog,1.0,67.0,1.492537313432836
Rocket.Chat.csv,client,promise,16,34,reassigningError,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,alert,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,throwLiteral,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,throwUndefined,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,throwNull,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,throwErrorObject,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,rethrow,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,returnLiteral,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,returnUndefined,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,returnNull,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,returnErrorObject,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,rereturn,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,continue,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,break,0.0,67.0,0.0
Rocket.Chat.csv,client,promise,16,34,others,16.0,67.0,23.880597014925375
Rocket.Chat.csv,client,promise,16,34,others,16.0,67.0,23.880597014925375
Rocket.Chat.csv,client,promise,16,34,others,16.0,67.0,23.880597014925375
Rocket.Chat.csv,client,promise,16,34,others,16.0,67.0,23.880597014925375
RxJS.csv,server,promise,7,16,empty,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,noUsageOfErrorArg,6.0,37.0,16.216216216216218
RxJS.csv,server,promise,7,16,consoleLog,3.0,37.0,8.108108108108109
RxJS.csv,server,promise,7,16,reassigningError,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,alert,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,throwLiteral,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,throwUndefined,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,throwNull,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,throwErrorObject,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,rethrow,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,returnLiteral,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,returnUndefined,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,returnNull,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,returnErrorObject,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,rereturn,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,continue,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,break,0.0,37.0,0.0
RxJS.csv,server,promise,7,16,others,7.0,37.0,18.91891891891892
RxJS.csv,server,promise,7,16,others,7.0,37.0,18.91891891891892
RxJS.csv,server,promise,7,16,others,7.0,37.0,18.91891891891892
RxJS.csv,server,promise,7,16,others,7.0,37.0,18.91891891891892
angular-translate.csv,client,promise,2,3,empty,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,noUsageOfErrorArg,1.0,10.0,10.0
angular-translate.csv,client,promise,2,3,consoleLog,1.0,10.0,10.0
angular-translate.csv,client,promise,2,3,reassigningError,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,alert,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,throwLiteral,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,throwUndefined,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,throwNull,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,throwErrorObject,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,rethrow,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,returnLiteral,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,returnUndefined,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,returnNull,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,returnErrorObject,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,rereturn,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,continue,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,break,0.0,10.0,0.0
angular-translate.csv,client,promise,2,3,others,2.0,10.0,20.0
angular-translate.csv,client,promise,2,3,others,2.0,10.0,20.0
angular-translate.csv,client,promise,2,3,others,2.0,10.0,20.0
angular-translate.csv,client,promise,2,3,others,2.0,10.0,20.0
atom.csv,server,promise,14,36,empty,0.0,47.0,0.0
atom.csv,server,promise,14,36,noUsageOfErrorArg,2.0,47.0,4.25531914893617
atom.csv,server,promise,14,36,consoleLog,1.0,47.0,2.127659574468085
atom.csv,server,promise,14,36,reassigningError,5.0,47.0,10.638297872340425
atom.csv,server,promise,14,36,alert,0.0,47.0,0.0
atom.csv,server,promise,14,36,throwLiteral,0.0,47.0,0.0
atom.csv,server,promise,14,36,throwUndefined,0.0,47.0,0.0
atom.csv,server,promise,14,36,throwNull,0.0,47.0,0.0
atom.csv,server,promise,14,36,throwErrorObject,0.0,47.0,0.0
atom.csv,server,promise,14,36,rethrow,2.0,47.0,4.25531914893617
atom.csv,server,promise,14,36,returnLiteral,0.0,47.0,0.0
atom.csv,server,promise,14,36,returnUndefined,0.0,47.0,0.0
atom.csv,server,promise,14,36,returnNull,1.0,47.0,2.127659574468085
atom.csv,server,promise,14,36,returnErrorObject,0.0,47.0,0.0
atom.csv,server,promise,14,36,rereturn,0.0,47.0,0.0
atom.csv,server,promise,14,36,continue,0.0,47.0,0.0
atom.csv,server,promise,14,36,break,0.0,47.0,0.0
atom.csv,server,promise,14,36,others,9.0,47.0,19.148936170212767
atom.csv,server,promise,14,36,others,9.0,47.0,19.148936170212767
atom.csv,server,promise,14,36,others,9.0,47.0,19.148936170212767
atom.csv,server,promise,14,36,others,9.0,47.0,19.148936170212767
ava.csv,server,promise,8,20,empty,0.0,32.0,0.0
ava.csv,server,promise,8,20,noUsageOfErrorArg,0.0,32.0,0.0
ava.csv,server,promise,8,20,consoleLog,0.0,32.0,0.0
ava.csv,server,promise,8,20,reassigningError,0.0,32.0,0.0
ava.csv,server,promise,8,20,alert,0.0,32.0,0.0
ava.csv,server,promise,8,20,throwLiteral,0.0,32.0,0.0
ava.csv,server,promise,8,20,throwUndefined,0.0,32.0,0.0
ava.csv,server,promise,8,20,throwNull,0.0,32.0,0.0
ava.csv,server,promise,8,20,throwErrorObject,0.0,32.0,0.0
ava.csv,server,promise,8,20,rethrow,0.0,32.0,0.0
ava.csv,server,promise,8,20,returnLiteral,0.0,32.0,0.0
ava.csv,server,promise,8,20,returnUndefined,0.0,32.0,0.0
ava.csv,server,promise,8,20,returnNull,0.0,32.0,0.0
ava.csv,server,promise,8,20,returnErrorObject,0.0,32.0,0.0
ava.csv,server,promise,8,20,rereturn,0.0,32.0,0.0
ava.csv,server,promise,8,20,continue,0.0,32.0,0.0
ava.csv,server,promise,8,20,break,0.0,32.0,0.0
ava.csv,server,promise,8,20,others,8.0,32.0,25.0
ava.csv,server,promise,8,20,others,8.0,32.0,25.0
ava.csv,server,promise,8,20,others,8.0,32.0,25.0
ava.csv,server,promise,8,20,others,8.0,32.0,25.0
aws-sdk-js.csv,server,promise,2,6,empty,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,noUsageOfErrorArg,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,consoleLog,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,reassigningError,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,alert,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,throwLiteral,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,throwUndefined,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,throwNull,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,throwErrorObject,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,rethrow,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,returnLiteral,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,returnUndefined,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,returnNull,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,returnErrorObject,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,rereturn,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,continue,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,break,0.0,8.0,0.0
aws-sdk-js.csv,server,promise,2,6,others,2.0,8.0,25.0
aws-sdk-js.csv,server,promise,2,6,others,2.0,8.0,25.0
aws-sdk-js.csv,server,promise,2,6,others,2.0,8.0,25.0
aws-sdk-js.csv,server,promise,2,6,others,2.0,8.0,25.0
axios.csv,server,promise,12,24,empty,0.0,53.0,0.0
axios.csv,server,promise,12,24,noUsageOfErrorArg,3.0,53.0,5.660377358490566
axios.csv,server,promise,12,24,consoleLog,0.0,53.0,0.0
axios.csv,server,promise,12,24,reassigningError,2.0,53.0,3.7735849056603774
axios.csv,server,promise,12,24,alert,0.0,53.0,0.0
axios.csv,server,promise,12,24,throwLiteral,0.0,53.0,0.0
axios.csv,server,promise,12,24,throwUndefined,0.0,53.0,0.0
axios.csv,server,promise,12,24,throwNull,0.0,53.0,0.0
axios.csv,server,promise,12,24,throwErrorObject,0.0,53.0,0.0
axios.csv,server,promise,12,24,rethrow,0.0,53.0,0.0
axios.csv,server,promise,12,24,returnLiteral,0.0,53.0,0.0
axios.csv,server,promise,12,24,returnUndefined,0.0,53.0,0.0
axios.csv,server,promise,12,24,returnNull,0.0,53.0,0.0
axios.csv,server,promise,12,24,returnErrorObject,0.0,53.0,0.0
axios.csv,server,promise,12,24,rereturn,0.0,53.0,0.0
axios.csv,server,promise,12,24,continue,0.0,53.0,0.0
axios.csv,server,promise,12,24,break,0.0,53.0,0.0
axios.csv,server,promise,12,24,others,12.0,53.0,22.641509433962263
axios.csv,server,promise,12,24,others,12.0,53.0,22.641509433962263
axios.csv,server,promise,12,24,others,12.0,53.0,22.641509433962263
axios.csv,server,promise,12,24,others,12.0,53.0,22.641509433962263
babel.csv,client,promise,3,4,empty,0.0,12.0,0.0
babel.csv,client,promise,3,4,noUsageOfErrorArg,0.0,12.0,0.0
babel.csv,client,promise,3,4,consoleLog,0.0,12.0,0.0
babel.csv,client,promise,3,4,reassigningError,0.0,12.0,0.0
babel.csv,client,promise,3,4,alert,0.0,12.0,0.0
babel.csv,client,promise,3,4,throwLiteral,0.0,12.0,0.0
babel.csv,client,promise,3,4,throwUndefined,0.0,12.0,0.0
babel.csv,client,promise,3,4,throwNull,0.0,12.0,0.0
babel.csv,client,promise,3,4,throwErrorObject,0.0,12.0,0.0
babel.csv,client,promise,3,4,rethrow,0.0,12.0,0.0
babel.csv,client,promise,3,4,returnLiteral,0.0,12.0,0.0
babel.csv,client,promise,3,4,returnUndefined,0.0,12.0,0.0
babel.csv,client,promise,3,4,returnNull,0.0,12.0,0.0
babel.csv,client,promise,3,4,returnErrorObject,0.0,12.0,0.0
babel.csv,client,promise,3,4,rereturn,0.0,12.0,0.0
babel.csv,client,promise,3,4,continue,0.0,12.0,0.0
babel.csv,client,promise,3,4,break,0.0,12.0,0.0
babel.csv,client,promise,3,4,others,3.0,12.0,25.0
babel.csv,client,promise,3,4,others,3.0,12.0,25.0
babel.csv,client,promise,3,4,others,3.0,12.0,25.0
babel.csv,client,promise,3,4,others,3.0,12.0,25.0
bluebird.csv,server,promise,6,12,empty,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,noUsageOfErrorArg,4.0,13.0,30.76923076923077
bluebird.csv,server,promise,6,12,consoleLog,1.0,13.0,7.6923076923076925
bluebird.csv,server,promise,6,12,reassigningError,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,alert,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,throwLiteral,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,throwUndefined,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,throwNull,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,throwErrorObject,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,rethrow,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,returnLiteral,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,returnUndefined,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,returnNull,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,returnErrorObject,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,rereturn,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,continue,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,break,0.0,13.0,0.0
bluebird.csv,server,promise,6,12,others,2.0,13.0,15.384615384615385
bluebird.csv,server,promise,6,12,others,2.0,13.0,15.384615384615385
bluebird.csv,server,promise,6,12,others,2.0,13.0,15.384615384615385
bluebird.csv,server,promise,6,12,others,2.0,13.0,15.384615384615385
bootstrap.csv,client,promise,3,3,empty,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,noUsageOfErrorArg,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,consoleLog,1.0,9.0,11.11111111111111
bootstrap.csv,client,promise,3,3,reassigningError,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,alert,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,throwLiteral,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,throwUndefined,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,throwNull,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,throwErrorObject,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,rethrow,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,returnLiteral,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,returnUndefined,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,returnNull,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,returnErrorObject,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,rereturn,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,continue,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,break,0.0,9.0,0.0
bootstrap.csv,client,promise,3,3,others,2.0,9.0,22.22222222222222
bootstrap.csv,client,promise,3,3,others,2.0,9.0,22.22222222222222
bootstrap.csv,client,promise,3,3,others,2.0,9.0,22.22222222222222
bootstrap.csv,client,promise,3,3,others,2.0,9.0,22.22222222222222
brackets.csv,client,promise,6,10,empty,0.0,29.0,0.0
brackets.csv,client,promise,6,10,noUsageOfErrorArg,2.0,29.0,6.896551724137931
brackets.csv,client,promise,6,10,consoleLog,3.0,29.0,10.344827586206897
brackets.csv,client,promise,6,10,reassigningError,0.0,29.0,0.0
brackets.csv,client,promise,6,10,alert,0.0,29.0,0.0
brackets.csv,client,promise,6,10,throwLiteral,0.0,29.0,0.0
brackets.csv,client,promise,6,10,throwUndefined,0.0,29.0,0.0
brackets.csv,client,promise,6,10,throwNull,0.0,29.0,0.0
brackets.csv,client,promise,6,10,throwErrorObject,0.0,29.0,0.0
brackets.csv,client,promise,6,10,rethrow,0.0,29.0,0.0
brackets.csv,client,promise,6,10,returnLiteral,0.0,29.0,0.0
brackets.csv,client,promise,6,10,returnUndefined,0.0,29.0,0.0
brackets.csv,client,promise,6,10,returnNull,0.0,29.0,0.0
brackets.csv,client,promise,6,10,returnErrorObject,0.0,29.0,0.0
brackets.csv,client,promise,6,10,rereturn,0.0,29.0,0.0
brackets.csv,client,promise,6,10,continue,0.0,29.0,0.0
brackets.csv,client,promise,6,10,break,0.0,29.0,0.0
brackets.csv,client,promise,6,10,others,6.0,29.0,20.689655172413794
brackets.csv,client,promise,6,10,others,6.0,29.0,20.689655172413794
brackets.csv,client,promise,6,10,others,6.0,29.0,20.689655172413794
brackets.csv,client,promise,6,10,others,6.0,29.0,20.689655172413794
closure-compiler.csv,server,promise,5,5,empty,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,noUsageOfErrorArg,2.0,16.0,12.5
closure-compiler.csv,server,promise,5,5,consoleLog,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,reassigningError,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,alert,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,throwLiteral,1.0,16.0,6.25
closure-compiler.csv,server,promise,5,5,throwUndefined,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,throwNull,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,throwErrorObject,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,rethrow,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,returnLiteral,1.0,16.0,6.25
closure-compiler.csv,server,promise,5,5,returnUndefined,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,returnNull,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,returnErrorObject,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,rereturn,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,continue,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,break,0.0,16.0,0.0
closure-compiler.csv,server,promise,5,5,others,3.0,16.0,18.75
closure-compiler.csv,server,promise,5,5,others,3.0,16.0,18.75
closure-compiler.csv,server,promise,5,5,others,3.0,16.0,18.75
closure-compiler.csv,server,promise,5,5,others,3.0,16.0,18.75
co.csv,server,promise,5,5,empty,0.0,20.0,0.0
co.csv,server,promise,5,5,noUsageOfErrorArg,0.0,20.0,0.0
co.csv,server,promise,5,5,consoleLog,0.0,20.0,0.0
co.csv,server,promise,5,5,reassigningError,0.0,20.0,0.0
co.csv,server,promise,5,5,alert,0.0,20.0,0.0
co.csv,server,promise,5,5,throwLiteral,0.0,20.0,0.0
co.csv,server,promise,5,5,throwUndefined,0.0,20.0,0.0
co.csv,server,promise,5,5,throwNull,0.0,20.0,0.0
co.csv,server,promise,5,5,throwErrorObject,0.0,20.0,0.0
co.csv,server,promise,5,5,rethrow,0.0,20.0,0.0
co.csv,server,promise,5,5,returnLiteral,0.0,20.0,0.0
co.csv,server,promise,5,5,returnUndefined,0.0,20.0,0.0
co.csv,server,promise,5,5,returnNull,0.0,20.0,0.0
