,repo,numberOfLogicalLines,total_files,numberOfLogicalLines,numberOfPhysicalLines,numberOfStrictModeGlobal,numberOfStrictModeLocal,numberOfWindowOnError,numberOfWindowOnErrorLines,numberOfWindowOnErrorEmptyHandler,numberOfWindowOnErrorOnNoUsageOfErrorArgument,numberOfWindowOnErrorUniqueStatement,numberOfWindowOnErrorUniqueConsole,numberOfWindowOnErrorThrows,numberOfWindowOnErrorThatThrows,numberOfWindowOnErrorRethrows,numberOfWindowOnErrorThatRethrows,numberOfWindowOnErrorReturns,numberOfWindowOnErrorThatReturns,numberOfWindowOnErrorThatReturnsLiteral,numberOfWindowOnErrorContinues,numberOfWindowOnErrorThatContinues,numberOfWindowOnErrorBreaks,numberOfWindowOnErrorThatBreaks,numberOfWindowAddEventListener,numberOfWindowAddEventListenerLines,numberOfWindowAddEventListenerEmptyHandler,numberOfWindowAddEventListenerNoUsageOfErrorArgument,numberOfWindowAddEventListenerUniqueStatement,numberOfWindowAddEventListenerUniqueConsole,numberOfWindowAddEventListenerThrows,numberOfWindowAddEventListenerThatThrows,numberOfWindowAddEventListenerRethrows,numberOfWindowAddEventListenerThatRethrows,numberOfWindowAddEventListenerReturns,numberOfWindowAddEventListenerThatReturns,numberOfWindowAddEventListenerThatReturnsLiteral,numberOfWindowAddEventListenerContinues,numberOfWindowAddEventListenerThatContinues,numberOfWindowAddEventListenerBreaks,numberOfWindowAddEventListenerThatBreaks,numberOfElementOnError,numberOfElementOnErrorLines,numberOfElementOnErrorEmptyHandler,numberOfElementOnErrorOnNoUsageOfErrorArgument,numberOfElementOnErrorUniqueStatement,numberOfElementOnErrorUniqueConsole,numberOfElementOnErrorThrows,numberOfElementOnErrorThatThrows,numberOfElementOnErrorRethrows,numberOfElementOnErrorThatRethrows,numberOfElementOnErrorReturns,numberOfElementOnErrorThatReturns,numberOfElementOnErrorThatReturnsLiteral,numberOfElementOnErrorContinues,numberOfElementOnErrorThatContinues,numberOfElementOnErrorBreaks,numberOfElementOnErrorThatBreaks,tryCatchNumberOfTries,tryCatchNumberOfEmptyTries,tryCatchNumberOfTriesLines,tryCatchNumberOfTriesWithUniqueStatement,tryCatchNumberOfCatches,tryCatchNumberOfEmptyCatches,tryCatchNumberOfCatchesNoUsageOfErrorArgument,tryCatchNumberOfCatchesLines,tryCatchNumberOfCatchesWithUniqueConsole,tryCatchNumberOfCatchesWithUniqueStatement,tryCatchNumberOfCatchesAlertOnly,tryCatchNumberOfErrorReassigning,tryCatchNumberOfCatchesThrows,tryCatchNumberOfCatchesThrowsLiteral,tryCatchNumberOfCatchesThrowsErrorObject,tryCatchNumberOfCatchesThatThrows,tryCatchNumberOfCatchesThatThrowsLiteral,tryCatchNumberOfCatchesThatThrowsLiteralOnly,tryCatchNumberOfCatchesThatThrowsUndefined,tryCatchNumberOfCatchesThatThrowsUndefinedOnly,tryCatchNumberOfCatchesThatThrowsNull,tryCatchNumberOfCatchesThatThrowsNullOnly,tryCatchNumberOfCatchesThatThrowsErrorObject,tryCatchNumberOfCatchesRethrows,tryCatchNumberOfCatchesThatRethrows,tryCatchNumberOfCatchesReturns,tryCatchNumberOfCatchesReturnsLiteral,tryCatchNumberOfCatchesReturnsErrorObject,tryCatchNumberOfCatchesThatReturns,tryCatchNumberOfCatchesThatReturnsLiteral,tryCatchNumberOfCatchesThatReturnsUndefined,tryCatchNumberOfCatchesThatReturnsNull,tryCatchNumberOfCatchesThatReturnsErrorObject,tryCatchNumberOfCatchesThatRereturns,tryCatchNumberOfCatchesContinues,tryCatchNumberOfCatchesThatContinues,tryCatchNumberOfCatchesBreaks,tryCatchNumberOfCatchesThatBreaks,tryCatchNumberOfCatchesBreaksOnly,tryCatchNumberOfFinallies,tryCatchNumberOfFinalliesLines,promiseNumberOfPromises,promiseNumberOfResolves,promiseNumberOfRejects,promiseNumberOfPromiseThens,promiseNumberOfPromiseThenFulfilledLines,promiseNumberOfPromiseThenRejectedLines,promiseNumberOfPromiseCatches,promiseNumberOfPromiseCatchesLines,promiseNumberOfEmptyFunctionsOnPromiseCatches,promiseNumberOfFunctionsOnCatchesNoUsageOfErrorArgument,promiseNumberOfCatchesWithNoArg,promiseNumberOfCatchesFunctionWithNoArg,promiseNumberOfCatchesWithUniqueConsole,promiseNumberOfCatchesWithUniqueStatement,promiseNumberOfCatchesAlertOnly,promiseNumberOfErrorReassigning,promiseNumberOfCatchesThrows,promiseNumberOfCatchesThrowsLiteral,promiseNumberOfCatchesThrowsErrorObject,promiseNumberOfCatchesThatThrows,promiseNumberOfCatchesThatThrowsLiteral,promiseNumberOfCatchesThatThrowsLiteralOnly,promiseNumberOfCatchesThatThrowsUndefined,promiseNumberOfCatchesThatThrowsUndefinedOnly,promiseNumberOfCatchesThatThrowsNull,promiseNumberOfCatchesThatThrowsNullOnly,promiseNumberOfCatchesThatThrowsErrorObject,promiseNumberOfCatchesRethrows,promiseNumberOfCatchesThatRethrows,promiseNumberOfCatchesReturns,promiseNumberOfCatchesReturnsLiteral,promiseNumberOfCatchesReturnsErrorObject,promiseNumberOfCatchesThatReturns,promiseNumberOfCatchesThatReturnsLiteral,promiseNumberOfCatchesThatReturnsLiteralOnly,promiseNumberOfCatchesThatReturnsUndefined,promiseNumberOfCatchesThatReturnsUndefinedOnly,promiseNumberOfCatchesThatReturnsNull,promiseNumberOfCatchesThatReturnsNullOnly,promiseNumberOfCatchesThatReturnsErrorObject,promiseNumberOfCatchesThatRereturns,promiseNumberOfCatchesContinues,promiseNumberOfCatchesThatContinues,promiseNumberOfCatchesBreaks,promiseNumberOfCatchesThatBreaks,promiseNumberOfCatchesRejectsLiteral,promiseNumberOfCatchesNonAnErrorObject,promiseNumberOfChainingCatches,promiseNumberOfNonCaughtPromises,promiseNumberOfPromiseRaces,promiseNumberOfPromiseAll,asyncAwaitNumberOfAsyncs,asyncAwaitNumberOfAwaits,asyncAwaitNumberOfTries,asyncAwaitNumberOfTriesLines,asyncAwaitNumberOfCatches,asyncAwaitNumberOfEmptyCatches,asyncAwaitNumberOfCatchesNoUsageOfErrorArgument,asyncAwaitNumberOfCatchesLines,asyncAwaitNumberOfCatchesWithUniqueConsole,asyncAwaitNumberOfCatchesWithUniqueStatement,asyncAwaitNumberOfAwaitErrorArgsOnCatches,asyncAwaitNumberOfHandlersThrows,asyncAwaitNumberOfHandlersThrowsLiteral,asyncAwaitNumberOfHandlersThrowsErrorObject,asyncAwaitNumberOfHandlersThatThrows,asyncAwaitNumberOfHandlersThatThrowsLiteral,asyncAwaitNumberOfHandlersThatThrowsLiteralOnly,asyncAwaitNumberOfHandlersThatThrowsUndefined,asyncAwaitNumberOfHandlersThatThrowsUndefinedOnly,asyncAwaitNumberOfHandlersThatThrowsNull,asyncAwaitNumberOfHandlersThatThrowsNullOnly,asyncAwaitNumberOfHandlersThatThrowsErrorObject,asyncAwaitNumberOfHandlersRethrows,asyncAwaitNumberOfHandlersThatRethrows,asyncAwaitNumberOfHandlersReturns,asyncAwaitNumberOfHandlersReturnsLiteral,asyncAwaitNumberOfHandlersReturnsErrorObject,asyncAwaitNumberOfHandlersThatReturns,asyncAwaitNumberOfHandlersThatReturnsLiteral,asyncAwaitNumberOfHandlersThatReturnsLiteralOnly,asyncAwaitNumberOfHandlersThatReturnsUndefined,asyncAwaitNumberOfHandlersThatReturnsNull,asyncAwaitNumberOfHandlersThatReturnsErrorObject,asyncAwaitNumberOfHandlersThatRereturns,asyncAwaitNumberOfHandlersContinues,asyncAwaitNumberOfHandlersThatContinues,asyncAwaitNumberOfHandlersBreaks,asyncAwaitNumberOfHandlersThatBreaks,asyncAwaitNumberOfHandlersBreaksOnly,asyncAwaitNumberOfBreaksOnCatchesUniqueStatement,asyncAwaitNumberOfFinallies,asyncAwaitNumberOfFinalliesLines,eventsNumberOfEventMethodsOn,eventsNumberOfEventMethodsOnce,eventsNumberOfEventMethodsEmit,eventsNumberOfEventOnLines,eventsNumberOfEventOnEmptyFunctions,eventsNumberOfEventOnNoUsageOfErrorArgument,eventsNumberOfEventOnWithUniqueConsole,eventsNumberOfEventOnWithUniqueStatement,eventsNumberOfEventOnceLines,eventsNumberOfEventOnceEmptyFunctions,eventsNumberOfEventOnceNoUsageOfErrorArgument,eventsNumberOfEventOnceWithUniqueConsole,eventsNumberOfEventOnceWithUniqueStatement,eventsNumberOfEventEmitLines,eventsNumberOfCatchesAlertOnly,eventsNumberOfErrorReassigning,eventsNumberOfHandlersThrows,eventsNumberOfHandlersThrowsLiteral,eventsNumberOfHandlersThrowsErrorObject,eventsNumberOfHandlersThatThrows,eventsNumberOfHandlersThatThrowsLiteral,eventsNumberOfHandlersThatThrowsLiteralOnly,eventsNumberOfHandlersThatThrowsUndefined,eventsNumberOfHandlersThatThrowsUndefinedOnly,eventsNumberOfHandlersThatThrowsNull,eventsNumberOfHandlersThatThrowsNullOnly,eventsNumberOfHandlersThatThrowsErrorObject,eventsNumberOfHandlersRethrows,eventsNumberOfHandlersThatRethrows,eventsNumberOfThrowPrimitiveTypesOnCatches,eventsNumberOfHandlersReturns,eventsNumberOfHandlersReturnsLiteral,eventsNumberOfHandlersReturnsErrorObject,eventsNumberOfHandlersThatReturns,eventsNumberOfHandlersThatReturnsLiteral,eventsNumberOfHandlersThatReturnsUndefined,eventsNumberOfHandlersThatReturnsNull,eventsNumberOfHandlersThatReturnsErrorObject,eventsNumberOfHandlersThatRereturns,eventsNumberOfHandlersContinues,eventsNumberOfHandlersThatContinues,eventsNumberOfHandlersBreaks,eventsNumberOfHandlersThatBreaks,eventsNumberOfHandlersBreaksOnly,eventsNumberOfEventUncaughtException,eventsNumberOfEventUncaughtExceptionLines,eventsNumberOfUncaughtExceptionEmpty,eventsNumberOfUncaughtExceptionNoUsageOfErrorArgument,eventsNumberOfUncaughtExceptionWithUniqueStatement,eventsNumberOfUncaughtExceptionWithUniqueConsole,eventsNumberOfUncaughtExceptionReturns,eventsNumberOfUncaughtExceptionThrows,eventsNumberOfEventUnhandledRejection,eventsTotalOfStringEvents,eventsTotalOfEventsExceptStringType,callbacksNumberOfCallbackErrorFunctions,callbacksNumberOfFirstErrorArgFunctions,callbacksNumberOfEmptyCallbacks,callbacksNumberOfFunctionsNoUsageOfErrorArgument,callbacksNumberOfFunctionsWithUniqueConsole,callbacksNumberOfFunctionsWithUniqueStatement,callbacksNumberOfFunctionsWithUniqueErrorArg,callbacksNumberOfEmptyFunctionsWithUniqueErrorArg,callbacksNumberOfFunctionsNoUsageOfErrorArgumentWithUniqueErrorArg,callbacksNumberOfFunctionsWithUniqueErrorArgWithUniqueConsole,callbacksNumberOfFunctionsWithUniqueErrorArgWithUniqueStatement,callbacksNumberOfLinesOfFunctionsWithUniqueErrorArg,callbacksNumberOfHandlersAlertOnly,callbacksNumberOfErrorReassigning,callbacksNumberOfHandlersThrows,callbacksNumberOfHandlersThrowsLiteral,callbacksNumberOfHandlersThrowsErrorObject,callbacksNumberOfHandlersThatThrows,callbacksNumberOfHandlersThatThrowsLiteral,callbacksNumberOfHandlersThatThrowsLiteralOnly,callbacksNumberOfHandlersThatThrowsUndefined,callbacksNumberOfHandlersThatThrowsUndefinedOnly,callbacksNumberOfHandlersThatThrowsNull,callbacksNumberOfHandlersThatThrowsNullOnly,callbacksNumberOfHandlersThatThrowsErrorObject,callbacksNumberOfHandlersRethrows,callbacksNumberOfHandlersThatRethrows,callbacksNumberOfHandlersReturns,callbacksNumberOfHandlersReturnsLiteral,callbacksNumberOfHandlersReturnsErrorObject,callbacksNumberOfHandlersThatReturns,callbacksNumberOfHandlersThatReturnsLiteral,callbacksNumberOfHandlersThatReturnsUndefined,callbacksNumberOfHandlersThatReturnsNull,callbacksNumberOfHandlersThatReturnsErrorObject,callbacksNumberOfHandlersThatRereturns,callbacksNumberOfHandlersContinues,callbacksNumberOfHandlersThatContinues,callbacksNumberOfHandlersBreaks,callbacksNumberOfHandlersThatBreaks,callbacksNumberOfHandlersBreaksOnly,callbacksNumberOfLines,total_files,promiseNumberOfThrowPrimitiveTypesOnCatches
0,Client,5943452.0,32541.0,5943452.0,6022917.0,2605.0,15317.0,52.0,312.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30389.0,13.0,136041.0,16673.0,29047.0,7710.0,8534.0,66322.0,291.0,17431.0,2.0,3249.0,3813.0,0.0,0.0,3599.0,9.0,5.0,0.0,0.0,0.0,0.0,152.0,2830.0,2804.0,7840.0,3096.0,0.0,7239.0,3079.0,26.0,457.0,0.0,59.0,20.0,20.0,63.0,60.0,11.0,2761.0,8489.0,3763.0,5556.0,2422.0,9687.0,47781.0,3632.0,1249.0,2570.0,89.0,18.0,0.0,231.0,37.0,396.0,1.0,5.0,86.0,3.0,6.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0,71.0,221.0,15.0,0.0,204.0,15.0,5.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,226.0,2422.0,132.0,2824.0,7.0,487.0,134.0,1879.0,11.0,69.0,8.0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,221.0,11.0,234.0,951.0,10.0,42.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,41.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,22.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,17.0,110.0,0.0,0.0,2.0,1.0,0.0,8.0,10.0,8546.0,1640.0,31457.0,25467.0,162.0,2711.0,155.0,8893.0,15753.0,108.0,804.0,100.0,5528.0,142588.0,2.0,3565.0,3153.0,28.0,1033.0,1890.0,18.0,0.0,0.0,0.0,0.0,0.0,592.0,608.0,551.0,49498.0,2093.0,58.0,37480.0,1058.0,24.0,181.0,51.0,719.0,582.0,209.0,8005.0,1503.0,0.0,598262.0,32541.0,0.0
1,Server,5484912.0,35053.0,5484912.0,5502717.0,9197.0,6256.0,9.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23004.0,18.0,100737.0,12677.0,21935.0,5107.0,5144.0,46862.0,160.0,14033.0,0.0,3118.0,2536.0,0.0,0.0,2213.0,25.0,20.0,0.0,0.0,0.0,0.0,154.0,1710.0,1670.0,6221.0,1992.0,4.0,5526.0,1982.0,25.0,401.0,4.0,75.0,25.0,25.0,92.0,85.0,28.0,2059.0,5521.0,5292.0,5407.0,1360.0,17760.0,86170.0,2032.0,2075.0,3273.0,45.0,14.0,0.0,105.0,17.0,338.0,0.0,16.0,110.0,1.0,3.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,86.0,73.0,233.0,11.0,1.0,199.0,11.0,8.0,0.0,0.0,6.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,147.0,1360.0,145.0,1914.0,47.0,716.0,250.0,5122.0,33.0,227.0,31.0,2.0,16.0,87.0,0.0,17.0,0.0,19.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,8.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,893.0,105.0,620.0,2412.0,78.0,103.0,0.0,0.0,440.0,2.0,9.0,0.0,0.0,43.0,1.0,47.0,72.0,0.0,15.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,65.0,65.0,0.0,126.0,2.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,122.0,177.0,2.0,9.0,21.0,1.0,5.0,7.0,17.0,18668.0,701.0,33064.0,29115.0,410.0,2681.0,140.0,9356.0,12916.0,254.0,284.0,60.0,2870.0,92919.0,0.0,2099.0,2342.0,17.0,236.0,1748.0,13.0,1.0,0.0,0.0,0.0,0.0,198.0,1462.0,1154.0,22304.0,645.0,49.0,24310.0,406.0,6.0,51.0,48.0,160.0,145.0,76.0,6176.0,883.0,0.0,345661.0,35053.0,0.0
