"mech","lines","stmts","has_error_arguments","empty","noUsageOfErrorArg","consoleLog","reassigningError","alert","throwLiteral","throwUndefined","throwNull","throwErrorObject","rethrow","returnLiteral","returnUndefined","returnNull","returnErrorObject","rereturn","continue","break","file"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/docs/dist/smooth-scroll.polyfills.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/src/js/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/src/js/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/src/js/smooth-scroll.js"
"try-catch",1,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"/home/local/CIN/lms7/project/extract-metrics/data/repo-today/client/smooth-scroll/src/js/smooth-scroll.js"
